date;heure;PM25;PM10;O3;NO2;CO
01/07/2016;8;6;16;13;38;200
01/07/2016;9;5;20;21;28;200
01/07/2016;10;6;20;18;28;200
01/07/2016;11;8;19;19;29;200
01/07/2016;12;9;16;26;23;200
01/07/2016;13;7;22;28;24;200
01/07/2016;14;8;15;30;25;200
01/07/2016;15;7;15;31;24;200
01/07/2016;16;7;14;33;24;200
01/07/2016;17;6;13;32;25;200
01/07/2016;18;8;14;32;25;200
01/07/2016;19;7;15;30;29;200
01/07/2016;20;7;16;30;27;200
01/07/2016;21;9;13;36;23;200
01/07/2016;22;6;13;52;12;200
01/07/2016;23;7;10;51;14;100
01/07/2016;24;4;9;48;15;100
02/07/2016;1;2;11;50;12;100
02/07/2016;2;3;10;50;12;100
02/07/2016;3;2;11;51;10;100
02/07/2016;4;4;13;51;9;100
02/07/2016;5;4;15;46;13;100
02/07/2016;6;4;14;43;16;100
02/07/2016;7;4;15;43;16;100
02/07/2016;8;5;17;47;14;100
02/07/2016;9;6;19;50;13;100
02/07/2016;10;5;15;51;14;100
02/07/2016;11;5;15;53;14;100
02/07/2016;12;6;17;56;11;100
02/07/2016;13;7;15;50;14;100
02/07/2016;14;6;15;52;13;100
02/07/2016;15;6;17;47;14;200
02/07/2016;16;5;13;47;16;100
02/07/2016;17;7;14;48;16;100
02/07/2016;18;7;16;39;23;200
02/07/2016;19;5;14;27;37;200
02/07/2016;20;9;17;20;45;200
02/07/2016;21;11;18;24;39;200
02/07/2016;22;12;18;26;36;200
02/07/2016;23;10;17;30;28;200
02/07/2016;24;7;15;25;31;200
03/07/2016;1;9;14;32;23;100
03/07/2016;2;6;12;28;23;100
03/07/2016;3;4;9;36;12;100
03/07/2016;4;3;9;38;11;100
03/07/2016;5;4;9;38;10;100
03/07/2016;6;3;11;33;16;100
03/07/2016;7;4;10;36;14;100
03/07/2016;8;4;11;37;15;100
03/07/2016;9;4;12;41;13;100
03/07/2016;10;6;11;43;13;200
03/07/2016;11;6;15;40;18;200
03/07/2016;12;6;15;41;19;200
03/07/2016;13;7;15;48;18;100
03/07/2016;14;6;13;45;16;100
03/07/2016;15;5;14;41;20;200
03/07/2016;16;6;14;36;24;200
03/07/2016;17;7;16;30;34;200
03/07/2016;18;7;12;30;32;200
03/07/2016;19;6;10;26;33;200
03/07/2016;20;8;13;18;38;200
03/07/2016;21;7;14;15;38;200
03/07/2016;22;8;15;12;39;300
03/07/2016;23;8;14;14;30;200
03/07/2016;24;8;13;11;29;200
04/07/2016;1;6;9;15;17;100
04/07/2016;2;4;10;14;12;100
04/07/2016;3;4;10;9;16;100
04/07/2016;4;4;12;10;17;100
04/07/2016;5;5;14;16;21;100
04/07/2016;6;6;17;12;29;100
04/07/2016;7;8;20;13;33;100
04/07/2016;8;10;22;13;33;200
04/07/2016;9;10;21;16;29;100
04/07/2016;10;12;23;22;26;100
04/07/2016;11;9;20;34;21;100
04/07/2016;12;9;20;41;20;100
04/07/2016;13;10;19;49;19;100
04/07/2016;14;10;17;49;19;100
04/07/2016;15;8;17;46;16;100
04/07/2016;16;7;18;40;21;100
04/07/2016;17;9;17;44;20;100
04/07/2016;18;8;16;41;24;100
04/07/2016;19;8;16;34;31;200
04/07/2016;20;10;18;29;35;200
04/07/2016;21;12;19;26;38;200
04/07/2016;22;11;18;23;37;200
04/07/2016;23;10;19;17;39;200
04/07/2016;24;8;16;24;30;100
05/07/2016;1;6;13;30;17;100
05/07/2016;2;6;11;25;17;100
05/07/2016;3;7;11;23;16;200
05/07/2016;4;6;12;17;24;200
05/07/2016;5;8;14;17;32;200
05/07/2016;6;9;15;12;42;200
05/07/2016;7;8;17;15;34;200
05/07/2016;8;9;22;14;33;200
05/07/2016;9;7;17;26;25;200
05/07/2016;10;7;16;28;23;200
05/07/2016;11;6;14;28;20;100
05/07/2016;12;6;14;28;19;100
05/07/2016;13;6;13;36;19;100
05/07/2016;14;5;12;40;18;100
05/07/2016;15;7;17;51;17;100
05/07/2016;16;8;17;59;12;100
05/07/2016;17;6;21;61;15;100
05/07/2016;18;6;20;64;14;100
05/07/2016;19;8;17;56;19;100
05/07/2016;20;10;19;50;19;100
05/07/2016;21;11;17;45;19;100
05/07/2016;22;11;18;39;22;100
05/07/2016;23;9;17;44;21;100
05/07/2016;24;7;14;50;17;100
06/07/2016;1;6;13;52;13;100
06/07/2016;2;7;14;50;14;100
06/07/2016;3;7;15;49;15;100
06/07/2016;4;8;13;44;18;100
06/07/2016;5;8;14;27;34;100
06/07/2016;6;9;16;23;45;100
06/07/2016;7;9;20;27;44;100
06/07/2016;8;10;23;20;59;300
06/07/2016;9;14;29;29;56;200
06/07/2016;10;14;29;44;47;200
06/07/2016;11;12;23;63;34;100
06/07/2016;12;11;22;72;29;100
06/07/2016;13;9;21;79;27;100
06/07/2016;14;11;23;84;32;100
06/07/2016;15;14;28;92;33;200
06/07/2016;16;13;25;101;27;100
06/07/2016;17;12;27;101;32;100
06/07/2016;18;10;23;103;22;100
06/07/2016;19;12;22;94;23;100
06/07/2016;20;12;22;80;30;200
06/07/2016;21;12;22;62;42;200
06/07/2016;22;12;19;47;49;200
06/07/2016;23;13;22;49;38;200
06/07/2016;24;12;20;54;23;100
07/07/2016;1;10;18;45;27;100
07/07/2016;2;10;16;44;25;100
07/07/2016;3;9;18;36;28;100
07/07/2016;4;10;18;28;34;100
07/07/2016;5;12;20;20;46;200
07/07/2016;6;14;24;18;63;200
07/07/2016;7;16;32;12;78;300
07/07/2016;8;17;40;23;73;300
07/07/2016;9;14;38;41;58;200
07/07/2016;10;12;30;71;41;200
07/07/2016;11;11;26;82;35;100
07/07/2016;12;12;26;97;28;100
07/07/2016;13;11;26;107;34;100
07/07/2016;14;12;27;116;40;100
07/07/2016;15;11;27;129;28;100
07/07/2016;16;10;24;121;35;100
07/07/2016;17;10;22;119;35;200
07/07/2016;18;11;25;116;29;200
07/07/2016;19;11;23;105;40;200
07/07/2016;20;13;24;72;60;200
07/07/2016;21;16;29;48;86;200
07/07/2016;22;17;32;24;104;400
07/07/2016;23;20;37;23;96;400
07/07/2016;24;20;37;43;48;200
08/07/2016;1;15;28;76;26;100
08/07/2016;2;15;25;94;18;100
08/07/2016;3;17;27;82;18;100
08/07/2016;4;15;26;63;24;100
08/07/2016;5;17;28;27;68;200
08/07/2016;6;20;35;18;86;300
08/07/2016;7;23;45;20;82;300
08/07/2016;8;23;49;28;76;300
08/07/2016;9;19;45;40;73;300
08/07/2016;10;15;37;73;46;200
08/07/2016;11;14;32;95;32;200
08/07/2016;12;13;33;102;27;100
08/07/2016;13;12;n/d;101;26;100
08/07/2016;14;14;n/d;100;23;100
08/07/2016;15;17;n/d;110;15;100
08/07/2016;16;15;n/d;119;18;100
08/07/2016;17;11;n/d;94;18;100
08/07/2016;18;8;20;82;18;100
08/07/2016;19;10;20;82;18;100
08/07/2016;20;11;21;76;16;100
08/07/2016;21;12;24;58;17;100
08/07/2016;22;10;22;41;16;100
08/07/2016;23;9;19;26;26;100
08/07/2016;24;7;15;22;26;100
09/07/2016;1;5;13;25;20;100
09/07/2016;2;4;11;31;11;100
09/07/2016;3;5;9;31;9;100
09/07/2016;4;5;10;28;10;100
09/07/2016;5;6;13;24;16;100
09/07/2016;6;6;13;20;21;100
09/07/2016;7;8;14;25;21;100
09/07/2016;8;10;16;33;17;100
09/07/2016;9;10;18;38;18;100
09/07/2016;10;9;17;48;15;100
09/07/2016;11;8;16;60;13;100
09/07/2016;12;7;15;65;13;100
09/07/2016;13;6;13;70;12;100
09/07/2016;14;6;14;71;18;100
09/07/2016;15;9;20;63;19;100
09/07/2016;16;10;19;63;20;100
09/07/2016;17;9;19;59;23;200
09/07/2016;18;7;17;62;23;200
09/07/2016;19;11;20;55;33;200
09/07/2016;20;12;23;50;44;200
09/07/2016;21;13;26;40;54;200
09/07/2016;22;14;26;32;62;300
09/07/2016;23;18;31;9;86;400
09/07/2016;24;17;30;21;65;300
10/07/2016;1;15;26;31;49;200
10/07/2016;2;13;23;31;46;200
10/07/2016;3;10;19;37;29;200
10/07/2016;4;11;18;27;35;200
10/07/2016;5;12;20;37;29;200
10/07/2016;6;9;19;37;29;200
10/07/2016;7;10;20;38;31;200
10/07/2016;8;11;23;49;25;200
10/07/2016;9;8;18;62;19;100
10/07/2016;10;8;17;73;14;100
10/07/2016;11;7;19;79;15;100
10/07/2016;12;7;21;78;15;100
10/07/2016;13;n/d;n/d;75;17;100
10/07/2016;14;n/d;n/d;78;15;100
10/07/2016;15;n/d;n/d;81;19;100
10/07/2016;16;n/d;n/d;80;19;100
10/07/2016;17;n/d;n/d;70;22;100
10/07/2016;18;n/d;n/d;62;23;100
10/07/2016;19;10;24;50;25;200
10/07/2016;20;10;28;45;22;100
10/07/2016;21;10;25;42;15;100
10/07/2016;22;11;22;30;12;100
10/07/2016;23;7;16;25;13;200
10/07/2016;24;5;14;21;17;100
11/07/2016;1;4;12;33;11;100
11/07/2016;2;3;9;36;8;100
11/07/2016;3;6;10;37;7;100
11/07/2016;4;5;12;37;8;100
11/07/2016;5;5;14;33;17;100
11/07/2016;6;5;15;26;26;100
11/07/2016;7;7;18;28;27;100
11/07/2016;8;8;24;31;27;200
11/07/2016;9;7;21;36;23;100
11/07/2016;10;7;20;43;20;100
11/07/2016;11;8;20;48;18;100
11/07/2016;12;10;24;49;19;100
11/07/2016;13;10;22;49;19;100
11/07/2016;14;9;27;46;23;100
11/07/2016;15;9;23;47;21;100
11/07/2016;16;10;23;45;25;200
11/07/2016;17;9;21;46;28;200
11/07/2016;18;9;20;47;29;200
11/07/2016;19;9;21;44;34;200
11/07/2016;20;10;22;41;38;200
11/07/2016;21;10;21;53;26;100
11/07/2016;22;9;20;48;26;100
11/07/2016;23;7;19;48;23;100
11/07/2016;24;6;19;47;19;100
12/07/2016;1;6;17;48;17;200
12/07/2016;2;6;18;49;11;200
12/07/2016;3;5;15;48;9;200
12/07/2016;4;4;14;42;13;200
12/07/2016;5;4;13;29;26;200
12/07/2016;6;4;14;18;38;200
12/07/2016;7;6;18;13;45;300
12/07/2016;8;8;24;19;40;300
12/07/2016;9;9;25;28;35;300
12/07/2016;10;7;28;41;23;200
12/07/2016;11;6;25;48;25;200
12/07/2016;12;8;22;43;24;200
12/07/2016;13;8;19;51;17;200
12/07/2016;14;9;23;46;19;200
12/07/2016;15;8;18;52;18;200
12/07/2016;16;6;12;54;16;200
12/07/2016;17;n/d;12;57;20;200
12/07/2016;18;n/d;13;47;30;200
12/07/2016;19;6;18;27;43;300
12/07/2016;20;7;11;32;36;200
12/07/2016;21;7;13;36;29;200
12/07/2016;22;7;10;39;26;200
12/07/2016;23;5;9;36;29;200
12/07/2016;24;5;9;38;25;200
13/07/2016;1;5;11;37;19;100
13/07/2016;2;5;12;36;15;100
13/07/2016;3;7;13;38;14;100
13/07/2016;4;6;15;42;11;100
13/07/2016;5;6;15;32;17;100
13/07/2016;6;5;16;22;27;200
13/07/2016;7;6;19;23;30;200
13/07/2016;8;8;23;29;28;200
13/07/2016;9;9;25;34;25;200
13/07/2016;10;8;27;40;21;100
13/07/2016;11;9;21;41;25;200
13/07/2016;12;n/d;n/d;n/d;n/d;n/d
13/07/2016;13;10;n/d;n/d;23;n/d
13/07/2016;14;10;n/d;52;18;n/d
13/07/2016;15;6;n/d;59;14;n/d
13/07/2016;16;9;19;52;19;n/d
13/07/2016;17;8;15;54;21;n/d
13/07/2016;18;8;16;63;14;n/d
13/07/2016;19;8;15;57;19;n/d
13/07/2016;20;9;16;42;27;n/d
13/07/2016;21;8;19;57;19;n/d
13/07/2016;22;10;17;53;19;n/d
13/07/2016;23;18;25;49;17;n/d
13/07/2016;24;15;21;38;22;n/d
14/07/2016;1;16;21;35;26;n/d
14/07/2016;2;10;17;38;21;n/d
14/07/2016;3;9;16;40;15;n/d
14/07/2016;4;8;12;35;12;n/d
14/07/2016;5;7;13;28;17;n/d
14/07/2016;6;6;13;24;19;n/d
14/07/2016;7;6;16;32;15;n/d
14/07/2016;8;5;14;45;11;n/d
14/07/2016;9;5;14;59;9;n/d
14/07/2016;10;3;12;67;7;n/d
14/07/2016;11;3;7;66;6;n/d
14/07/2016;12;3;9;68;6;n/d
14/07/2016;13;6;10;65;6;n/d
14/07/2016;14;8;27;64;7;n/d
14/07/2016;15;7;11;66;6;n/d
14/07/2016;16;7;10;52;17;n/d
14/07/2016;17;8;11;58;17;n/d
14/07/2016;18;5;11;64;9;n/d
14/07/2016;19;6;10;61;12;n/d
14/07/2016;20;7;12;62;13;n/d
14/07/2016;21;7;12;60;14;n/d
14/07/2016;22;7;12;53;21;n/d
14/07/2016;23;9;15;56;19;n/d
14/07/2016;24;9;15;59;18;n/d
15/07/2016;1;7;14;58;13;n/d
15/07/2016;2;14;15;51;14;n/d
15/07/2016;3;12;14;52;11;n/d
15/07/2016;4;8;13;47;13;n/d
15/07/2016;5;8;14;35;24;n/d
15/07/2016;6;8;17;19;45;n/d
15/07/2016;7;11;21;18;49;n/d
15/07/2016;8;12;25;24;45;n/d
15/07/2016;9;12;25;35;44;n/d
15/07/2016;10;11;21;64;23;n/d
15/07/2016;11;9;17;72;18;n/d
15/07/2016;12;9;19;83;13;n/d
15/07/2016;13;9;20;85;15;n/d
15/07/2016;14;7;20;87;16;n/d
15/07/2016;15;5;16;90;12;n/d
15/07/2016;16;9;16;90;18;n/d
15/07/2016;17;10;16;91;19;n/d
15/07/2016;18;10;21;89;18;n/d
15/07/2016;19;10;19;87;19;n/d
15/07/2016;20;10;20;76;17;n/d
15/07/2016;21;10;17;74;20;n/d
15/07/2016;22;12;17;73;23;n/d
15/07/2016;23;11;17;58;24;n/d
15/07/2016;24;10;17;52;20;n/d
16/07/2016;1;6;13;55;13;n/d
16/07/2016;2;5;15;51;11;n/d
16/07/2016;3;6;15;47;12;n/d
16/07/2016;4;4;9;51;8;n/d
16/07/2016;5;4;8;46;12;n/d
16/07/2016;6;5;9;43;15;n/d
16/07/2016;7;4;11;36;22;n/d
16/07/2016;8;6;13;28;32;n/d
16/07/2016;9;6;16;27;34;n/d
16/07/2016;10;6;15;40;20;n/d
16/07/2016;11;7;15;41;17;n/d
16/07/2016;12;8;17;51;15;n/d
16/07/2016;13;7;17;61;13;n/d
16/07/2016;14;7;18;61;11;n/d
16/07/2016;15;8;17;52;12;n/d
16/07/2016;16;8;16;55;12;n/d
16/07/2016;17;8;13;54;16;n/d
16/07/2016;18;7;14;48;18;n/d
16/07/2016;19;8;15;39;25;n/d
16/07/2016;20;9;16;36;24;n/d
16/07/2016;21;9;18;36;23;n/d
16/07/2016;22;9;17;30;27;n/d
16/07/2016;23;8;16;24;32;n/d
16/07/2016;24;8;15;27;30;n/d
17/07/2016;1;8;14;19;31;n/d
17/07/2016;2;7;13;14;34;n/d
17/07/2016;3;7;12;14;28;n/d
17/07/2016;4;6;12;16;27;n/d
17/07/2016;5;9;14;15;27;n/d
17/07/2016;6;5;12;18;29;n/d
17/07/2016;7;7;14;21;28;n/d
17/07/2016;8;7;15;35;16;n/d
17/07/2016;9;8;12;37;11;n/d
17/07/2016;10;7;12;39;10;n/d
17/07/2016;11;7;13;50;9;n/d
17/07/2016;12;6;12;60;8;n/d
17/07/2016;13;8;11;71;8;n/d
17/07/2016;14;8;n/d;72;8;n/d
17/07/2016;15;10;n/d;72;8;n/d
17/07/2016;16;9;n/d;72;8;n/d
17/07/2016;17;9;n/d;68;9;n/d
17/07/2016;18;7;13;57;12;n/d
17/07/2016;19;7;15;51;12;n/d
17/07/2016;20;7;15;42;17;n/d
17/07/2016;21;7;13;39;17;n/d
17/07/2016;22;6;12;30;17;n/d
17/07/2016;23;6;10;25;17;n/d
17/07/2016;24;5;11;24;15;n/d
18/07/2016;1;3;9;19;17;n/d
18/07/2016;2;5;9;18;16;n/d
18/07/2016;3;5;8;17;13;n/d
18/07/2016;4;4;8;18;10;n/d
18/07/2016;5;4;8;9;20;n/d
18/07/2016;6;5;9;6;28;n/d
18/07/2016;7;5;12;9;31;n/d
18/07/2016;8;5;15;12;32;n/d
18/07/2016;9;6;19;21;27;n/d
18/07/2016;10;6;19;37;25;n/d
18/07/2016;11;8;20;52;26;n/d
18/07/2016;12;9;22;65;18;n/d
18/07/2016;13;n/d;n/d;75;21;n/d
18/07/2016;14;n/d;n/d;86;23;n/d
18/07/2016;15;n/d;n/d;85;25;n/d
18/07/2016;16;n/d;n/d;93;21;n/d
18/07/2016;17;n/d;n/d;101;20;n/d
18/07/2016;18;n/d;n/d;94;20;n/d
18/07/2016;19;n/d;n/d;83;22;n/d
18/07/2016;20;9;18;65;22;n/d
18/07/2016;21;8;18;53;24;n/d
18/07/2016;22;7;16;53;25;n/d
18/07/2016;23;7;16;45;28;n/d
18/07/2016;24;6;14;50;22;n/d
19/07/2016;1;7;14;52;18;n/d
19/07/2016;2;7;16;46;21;n/d
19/07/2016;3;6;16;43;19;n/d
19/07/2016;4;8;16;37;22;n/d
19/07/2016;5;8;16;31;25;n/d
19/07/2016;6;8;17;22;38;n/d
19/07/2016;7;10;22;19;51;n/d
19/07/2016;8;12;29;24;56;n/d
19/07/2016;9;13;43;36;56;n/d
19/07/2016;10;12;36;77;27;n/d
19/07/2016;11;12;29;98;23;n/d
19/07/2016;12;n/d;n/d;100;18;n/d
19/07/2016;13;n/d;n/d;93;24;n/d
19/07/2016;14;n/d;n/d;94;26;n/d
19/07/2016;15;n/d;n/d;101;22;n/d
19/07/2016;16;n/d;n/d;103;22;n/d
19/07/2016;17;n/d;n/d;101;24;n/d
19/07/2016;18;n/d;n/d;97;26;n/d
19/07/2016;19;n/d;n/d;92;27;n/d
19/07/2016;20;n/d;n/d;79;36;n/d
19/07/2016;21;n/d;n/d;62;42;n/d
19/07/2016;22;n/d;n/d;55;38;n/d
19/07/2016;23;n/d;n/d;57;30;n/d
19/07/2016;24;n/d;28;67;22;n/d
20/07/2016;1;n/d;28;49;34;n/d
20/07/2016;2;n/d;24;39;36;n/d
20/07/2016;3;9;23;51;26;n/d
20/07/2016;4;11;22;53;29;n/d
20/07/2016;5;11;22;32;45;n/d
20/07/2016;6;n/d;26;20;69;n/d
20/07/2016;7;13;31;32;70;n/d
20/07/2016;8;15;34;45;71;n/d
20/07/2016;9;18;45;75;61;n/d
20/07/2016;10;17;51;99;42;n/d
20/07/2016;11;21;54;93;41;n/d
20/07/2016;12;19;35;95;34;n/d
20/07/2016;13;19;n/d;84;55;n/d
20/07/2016;14;19;35;75;75;n/d
20/07/2016;15;24;39;77;79;n/d
20/07/2016;16;25;39;73;83;n/d
20/07/2016;17;15;33;72;71;n/d
20/07/2016;18;20;37;70;65;n/d
20/07/2016;19;20;41;58;72;n/d
20/07/2016;20;21;44;57;60;n/d
20/07/2016;21;23;43;56;53;n/d
20/07/2016;22;24;41;84;32;n/d
20/07/2016;23;23;38;86;19;n/d
20/07/2016;24;20;33;83;16;n/d
21/07/2016;1;19;28;80;13;n/d
21/07/2016;2;16;25;79;10;n/d
21/07/2016;3;13;20;64;8;n/d
21/07/2016;4;9;17;54;7;n/d
21/07/2016;5;7;13;43;12;n/d
21/07/2016;6;6;13;34;22;n/d
21/07/2016;7;9;19;23;33;n/d
21/07/2016;8;10;25;20;40;n/d
21/07/2016;9;14;37;21;41;n/d
21/07/2016;10;12;29;35;34;n/d
21/07/2016;11;11;26;51;26;n/d
21/07/2016;12;12;25;63;24;n/d
21/07/2016;13;14;27;75;22;n/d
21/07/2016;14;13;27;80;23;n/d
21/07/2016;15;12;27;78;24;n/d
21/07/2016;16;16;32;77;24;n/d
21/07/2016;17;15;26;76;23;n/d
21/07/2016;18;16;29;77;30;n/d
21/07/2016;19;18;32;78;30;n/d
21/07/2016;20;17;31;67;27;n/d
21/07/2016;21;13;23;51;18;n/d
21/07/2016;22;9;19;46;17;n/d
21/07/2016;23;9;19;42;17;n/d
21/07/2016;24;7;18;40;17;n/d
22/07/2016;1;10;21;41;15;n/d
22/07/2016;2;6;14;46;8;n/d
22/07/2016;3;6;12;43;10;n/d
22/07/2016;4;5;11;43;10;n/d
22/07/2016;5;5;11;33;22;n/d
22/07/2016;6;6;13;27;32;n/d
22/07/2016;7;7;17;24;36;n/d
22/07/2016;8;10;27;13;49;n/d
22/07/2016;9;11;35;27;38;n/d
22/07/2016;10;9;29;40;27;n/d
22/07/2016;11;9;24;53;23;n/d
22/07/2016;12;10;23;74;15;n/d
22/07/2016;13;10;23;86;12;n/d
22/07/2016;14;10;26;91;14;n/d
22/07/2016;15;12;25;96;15;n/d
22/07/2016;16;11;25;93;14;n/d
22/07/2016;17;11;24;84;16;n/d
22/07/2016;18;12;25;77;20;n/d
22/07/2016;19;12;25;79;18;n/d
22/07/2016;20;13;26;79;23;n/d
22/07/2016;21;17;27;78;20;n/d
22/07/2016;22;14;27;64;20;n/d
22/07/2016;23;10;19;53;21;n/d
22/07/2016;24;8;18;52;20;n/d
23/07/2016;1;7;16;53;14;n/d
23/07/2016;2;8;16;52;13;n/d
23/07/2016;3;9;17;44;15;n/d
23/07/2016;4;10;15;36;17;n/d
23/07/2016;5;10;16;38;16;n/d
23/07/2016;6;13;22;47;13;n/d
23/07/2016;7;17;25;47;15;n/d
23/07/2016;8;20;25;47;15;n/d
23/07/2016;9;15;25;55;12;n/d
23/07/2016;10;14;19;67;9;n/d
23/07/2016;11;10;19;75;7;n/d
23/07/2016;12;9;20;81;8;n/d
23/07/2016;13;9;18;88;8;n/d
23/07/2016;14;7;17;91;8;n/d
23/07/2016;15;10;17;95;9;n/d
23/07/2016;16;10;16;97;13;n/d
23/07/2016;17;10;18;96;18;n/d
23/07/2016;18;12;22;96;22;n/d
23/07/2016;19;12;22;94;21;n/d
23/07/2016;20;11;23;91;19;n/d
23/07/2016;21;12;21;77;16;n/d
23/07/2016;22;10;19;57;17;n/d
23/07/2016;23;8;15;53;14;n/d
23/07/2016;24;6;12;52;13;n/d
24/07/2016;1;6;10;46;17;n/d
24/07/2016;2;6;11;44;18;n/d
24/07/2016;3;5;11;47;19;n/d
24/07/2016;4;5;9;47;16;n/d
24/07/2016;5;6;9;49;16;n/d
24/07/2016;6;5;9;40;24;n/d
24/07/2016;7;7;11;42;22;n/d
24/07/2016;8;8;13;47;19;n/d
24/07/2016;9;8;14;54;15;n/d
24/07/2016;10;8;15;68;9;n/d
24/07/2016;11;8;18;73;10;n/d
24/07/2016;12;7;23;76;7;n/d
24/07/2016;13;6;17;77;8;n/d
24/07/2016;14;9;18;83;7;n/d
24/07/2016;15;9;19;82;9;n/d
24/07/2016;16;9;19;82;10;n/d
24/07/2016;17;10;19;80;11;n/d
24/07/2016;18;8;20;76;11;n/d
24/07/2016;19;8;18;70;12;n/d
24/07/2016;20;10;20;67;17;n/d
24/07/2016;21;9;19;62;16;n/d
24/07/2016;22;7;16;57;20;n/d
24/07/2016;23;8;16;61;17;n/d
24/07/2016;24;9;17;62;13;n/d
25/07/2016;1;8;15;60;12;n/d
25/07/2016;2;8;14;58;9;n/d
25/07/2016;3;n/d;12;43;17;n/d
25/07/2016;4;8;12;43;14;n/d
25/07/2016;5;7;14;33;23;n/d
25/07/2016;6;n/d;19;18;31;n/d
25/07/2016;7;n/d;20;15;33;n/d
25/07/2016;8;8;24;17;32;n/d
25/07/2016;9;8;21;18;29;n/d
25/07/2016;10;7;23;23;22;n/d
25/07/2016;11;9;22;28;27;n/d
25/07/2016;12;10;28;40;n/d;n/d
25/07/2016;13;13;28;51;27;200
25/07/2016;14;14;29;49;32;200
25/07/2016;15;14;30;54;26;200
25/07/2016;16;15;32;44;25;200
25/07/2016;17;11;21;43;20;200
25/07/2016;18;9;16;47;19;200
25/07/2016;19;9;19;48;18;200
25/07/2016;20;12;21;56;18;200
25/07/2016;21;13;21;58;18;200
25/07/2016;22;14;22;56;18;200
25/07/2016;23;10;20;47;11;100
25/07/2016;24;6;13;47;10;100
26/07/2016;1;6;14;50;6;100
26/07/2016;2;5;15;48;6;100
26/07/2016;3;5;12;44;5;100
26/07/2016;4;5;11;40;7;100
26/07/2016;5;5;13;35;15;100
26/07/2016;6;6;16;28;24;200
26/07/2016;7;7;18;28;28;200
26/07/2016;8;8;22;28;29;200
26/07/2016;9;7;21;34;25;200
26/07/2016;10;9;23;40;23;200
26/07/2016;11;9;21;50;15;200
26/07/2016;12;8;19;56;15;200
26/07/2016;13;9;18;64;12;100
26/07/2016;14;8;17;66;12;100
26/07/2016;15;9;19;74;10;100
26/07/2016;16;10;21;74;11;200
26/07/2016;17;10;20;73;15;200
26/07/2016;18;10;21;69;16;200
26/07/2016;19;13;27;66;18;200
26/07/2016;20;17;28;67;18;200
26/07/2016;21;18;28;62;18;200
26/07/2016;22;12;22;53;18;200
26/07/2016;23;11;18;51;15;100
26/07/2016;24;11;16;48;16;200
27/07/2016;1;9;14;49;12;100
27/07/2016;2;8;13;48;11;100
27/07/2016;3;6;12;49;10;100
27/07/2016;4;6;12;50;10;100
27/07/2016;5;6;10;40;20;100
27/07/2016;6;7;12;27;35;100
27/07/2016;7;7;16;27;37;n/d
27/07/2016;8;11;19;29;39;n/d
27/07/2016;9;8;22;32;36;n/d
27/07/2016;10;8;25;42;27;n/d
27/07/2016;11;7;20;51;18;200
27/07/2016;12;8;19;50;19;200
27/07/2016;13;10;19;59;15;200
27/07/2016;14;10;20;61;16;100
27/07/2016;15;9;18;58;22;200
27/07/2016;16;9;19;56;22;200
27/07/2016;17;9;16;52;27;200
27/07/2016;18;9;22;47;29;200
27/07/2016;19;11;22;41;26;200
27/07/2016;20;9;21;37;25;200
27/07/2016;21;9;22;30;31;200
27/07/2016;22;8;18;24;33;200
27/07/2016;23;8;16;24;29;200
27/07/2016;24;7;14;24;27;200
28/07/2016;1;6;13;33;15;200
28/07/2016;2;4;11;34;8;100
28/07/2016;3;3;9;32;8;200
28/07/2016;4;3;7;28;10;200
28/07/2016;5;3;7;20;20;200
28/07/2016;6;4;9;14;26;200
28/07/2016;7;6;12;13;30;200
28/07/2016;8;8;19;18;28;200
28/07/2016;9;6;17;27;23;200
28/07/2016;10;6;16;33;20;200
28/07/2016;11;5;17;35;21;200
28/07/2016;12;5;15;45;18;200
28/07/2016;13;5;17;49;18;100
28/07/2016;14;5;20;57;19;100
28/07/2016;15;7;19;62;19;100
28/07/2016;16;8;22;56;22;200
28/07/2016;17;7;19;51;23;200
28/07/2016;18;7;15;47;24;200
28/07/2016;19;8;14;42;26;200
28/07/2016;20;10;17;34;32;200
28/07/2016;21;11;18;29;40;200
28/07/2016;22;11;20;37;32;200
28/07/2016;23;8;15;42;27;200
28/07/2016;24;7;13;48;22;200
29/07/2016;1;6;13;44;14;200
29/07/2016;2;6;13;37;12;200
29/07/2016;3;6;10;34;9;200
29/07/2016;4;4;9;29;10;200
29/07/2016;5;4;8;21;14;200
29/07/2016;6;5;10;16;21;200
29/07/2016;7;4;10;16;25;200
29/07/2016;8;4;14;14;30;300
29/07/2016;9;6;14;22;23;200
29/07/2016;10;7;12;29;23;200
29/07/2016;11;6;13;35;17;200
29/07/2016;12;8;16;45;15;200
29/07/2016;13;5;17;46;16;200
29/07/2016;14;7;15;48;18;200
29/07/2016;15;8;15;48;20;200
29/07/2016;16;7;15;50;20;200
29/07/2016;17;7;14;48;24;200
29/07/2016;18;7;16;48;23;200
29/07/2016;19;8;16;48;27;200
29/07/2016;20;9;19;40;30;200
29/07/2016;21;11;23;31;37;200
29/07/2016;22;8;18;41;24;200
29/07/2016;23;7;13;43;21;200
29/07/2016;24;7;12;47;18;200
30/07/2016;1;6;11;47;18;200
30/07/2016;2;6;11;47;18;200
30/07/2016;3;6;9;52;11;200
30/07/2016;4;5;9;56;8;100
30/07/2016;5;3;8;49;11;200
30/07/2016;6;4;10;45;17;200
30/07/2016;7;5;10;37;24;200
